x,y,z,t,u
0.764375948,0.44903968,0.393200928,0.74856077,0.053979497
0.635848139,0.756820915,0.324077431,0.327915609,0.234196503
0.53598488,0.156575774,0.581847214,0.470774599,0.102382905
0.829985978,0.204922388,0.133636275,0.626415602,0.056627833
0.848430168,0.831259467,0.944482331,0.838032725,0.066389976
0.201323171,0.461179301,0.053766779,0.505583525,0.079056568
0.929683958,0.150355843,0.44552316,0.794233703,0.038854834
0.020156535,0.577347674,0.864338289,0.877705694,0.035050763
0.648926495,0.999907241,0.993427026,0.44878722,0.195677764
0.81350747,0.053505096,0.446306942,0.773194351,0.036775782
0.582694584,0.408894433,0.424279482,0.624605136,0.073086919
0.886242632,0.28829712,0.637622366,0.138190543,0.426091949
0.935150072,0.443829015,0.521293819,0.947383072,0.034109493
0.991141987,0.760538381,0.366404012,0.759207977,0.067178456
0.779547922,0.580531194,0.815815175,0.539345627,0.125259136
0.767217649,0.095169476,0.416423049,0.499415303,0.08756416
0.134832045,0.744711674,0.526350388,0.550105697,0.098168008
0.690378182,0.137093916,0.794763476,0.671725295,0.057943132
0.260696412,0.039384454,0.983626441,0.713975357,0.040809655
0.602510555,0.504062404,0.859114795,0.512580788,0.125238632
0.287338443,0.168537568,0.788970329,0.793445143,0.035848726
0.758788489,0.818056421,0.06118447,0.471778524,0.131491103
0.728832077,0.110139168,0.150780616,0.592746592,0.057181943
0.564193151,0.894351639,0.132052342,0.801696979,0.051973046
0.438033907,0.87775857,0.101498265,0.494981413,0.118172422
0.862597923,0.942048755,0.778550684,0.350079847,0.260968722
0.852397635,0.333721845,0.940386746,0.68918668,0.069452619
0.123256606,0.77099975,0.236511862,0.008800161,0.719549471
0.547857924,0.940481121,0.987782244,0.428582601,0.198597008
0.196550421,0.783666889,0.3834033,0.769855591,0.051268444
0.693165866,0.439229552,0.66559875,0.254409936,0.295389877
0.874132898,0.094298479,0.802562907,0.33111904,0.172555759
0.53377429,0.966171218,0.97052245,0.952119142,0.04932736
0.882855047,0.959378241,0.034728168,0.768675562,0.06065295
0.836346231,0.855640666,0.857611554,0.825916488,0.068136456
0.056781872,0.461773938,0.629823034,0.176089426,0.327750813
0.235812738,0.506173064,0.728872188,0.902311671,0.033795403
0.312265008,0.335748933,0.676773865,0.770699024,0.043537886
0.316836899,0.539660442,0.262138889,0.959147355,0.025731069
0.248187749,0.216166671,0.486698856,0.949509767,0.021506883
0.383654949,0.213633901,0.941646677,0.8354281,0.035826474
0.083902096,0.271103808,0.428487156,0.753842159,0.035197958
0.521451564,0.033574209,0.827835866,0.525828588,0.079187937
0.211219562,0.031360779,0.749301996,0.600321139,0.053712056
0.196119479,0.250432746,0.038548569,0.219517605,0.203798371
0.879916716,0.718385011,0.775152298,0.648792705,0.100030232
0.138017005,0.493665912,0.346048857,0.745280386,0.043013136
0.163700666,0.015406815,0.072318139,0.748667999,0.024677706
0.914738382,0.647642037,0.111218334,0.904934402,0.036592934
0.530850386,0.102300996,0.697290792,0.832995892,0.032582869
0.344187831,0.357394783,0.839825749,0.543161729,0.093023702
0.453223474,0.529192531,0.35301502,0.018626233,0.871659221
0.992546629,0.343106141,0.414955667,0.59745913,0.081193965
0.426440606,0.708941155,0.752408257,0.781720796,0.059845298
0.237929506,0.719515843,0.087401241,0.590525075,0.073582783
0.667442237,0.794936025,0.527393006,0.025822136,0.803102197
0.123163174,0.046534879,0.386377102,0.391583092,0.096409936
0.12101922,0.600878383,0.500581663,0.95143602,0.02768539
0.763182185,0.770201976,0.500407387,0.932515837,0.042979531
0.511760065,0.0763564,0.383669751,0.658214108,0.047422302
0.085258398,0.325244996,0.287191849,0.372915048,0.122919077
0.959786864,0.222131579,0.414485203,0.486110712,0.104160176
0.790863002,0.705126204,0.975965644,0.177174405,0.4162616
0.237519488,0.851217182,0.967200674,0.421768152,0.174141254
0.00992542,0.13946224,0.720771922,0.563072824,0.059268073
0.183198894,0.799536466,0.419901613,0.313565473,0.220499904
0.810472007,0.409894123,0.404809599,0.141300157,0.44273379
0.165497673,0.182397978,0.371483294,0.616784492,0.050782975
0.05807928,0.332908181,0.877161399,0.696756879,0.049299904
0.448518973,0.859341039,0.628434406,0.661587053,0.089567916
0.789733045,0.516724238,0.254852227,0.676730064,0.066072601
0.887612122,0.69501251,0.165124592,0.578445023,0.09641947
0.806558463,0.391384245,0.614089242,0.938168833,0.033577317
0.627423777,0.649081071,0.726856237,0.526926244,0.129435712
0.815105021,0.374281095,0.832168454,0.10436242,0.511634566
0.431542282,0.022205017,0.61329362,0.959647153,0.019861488
0.417095064,0.148886646,0.36964654,0.644068128,0.050877483
0.959517784,0.833620696,0.273697706,0.28548909,0.271089353
0.247194944,0.30099392,0.719533117,0.733623079,0.046198365
0.636151955,0.333501122,0.671032255,0.767195584,0.049724002
0.88254391,0.544157734,0.77225746,0.051310189,0.660742132
0.687771932,0.947594954,0.655596329,0.959301736,0.046493693
0.662811544,0.339348419,0.163984038,0.824800213,0.03455362
0.860853878,0.690728056,0.480046071,0.121416905,0.523266211
0.80421207,0.16667677,0.031150086,0.255582076,0.188305465
0.220432491,0.280037728,0.489958041,0.530148325,0.079191514
0.96590219,0.515671986,0.166554313,0.349291241,0.181572103
0.068500472,0.49339875,0.920355515,0.443747428,0.123033156
0.699742412,0.795576075,0.387944865,0.492268859,0.143120067
0.006582938,0.152518666,0.584660443,0.153955582,0.28709611
0.449298822,0.57922445,0.14966825,0.218081296,0.295240275
0.798814414,0.4875141,0.378005767,0.760957228,0.053739429
0.464007229,0.778632919,0.941120517,0.118254795,0.512171547
0.389196112,0.074516158,0.477592693,0.17024917,0.302042646
0.954385834,0.783043354,0.199576259,0.743905543,0.065168768
0.876542949,0.608651007,0.394561201,0.768849982,0.058784509
0.926101376,0.979304174,0.650607055,0.369259072,0.244552496
0.622402223,0.064504161,0.564985926,0.658042679,0.052065387
0.863009357,0.196061568,0.633970657,0.80729484,0.041287019
0.7086638,0.020403431,0.393169303,0.194942047,0.26164392
0.688805515,0.614061908,0.739671306,0.055067021,0.710914445
0.926188869,0.837201799,0.401394505,0.764269865,0.069793326
0.737828195,0.826196138,0.250359286,0.056792402,0.63946286
0.626243023,0.096944748,0.210468319,0.171648798,0.288901024
0.979391123,0.241255846,0.313371057,0.937922271,0.027131669
0.580078129,0.898652326,0.421516344,0.91877073,0.044183027
0.379928139,0.016828811,0.779008283,0.579668118,0.061602653
0.287785103,0.105507024,0.224740448,0.036021527,0.588188896
0.248954763,0.187668827,0.937551581,0.445372471,0.107610832
0.09166871,0.028201051,0.201598018,0.010093615,0.575918413
0.05889776,0.888104292,0.562430003,0.301695383,0.226667486
0.73325936,0.567967378,0.451473892,0.297102736,0.257237479
0.70946468,0.750394901,0.474172194,0.800822212,0.058779287
0.385800258,0.73716079,0.279507675,0.291566358,0.243702729
0.571813282,0.002465977,0.781633704,0.253644401,0.208337423
0.624397799,0.881376411,0.449612914,0.539981612,0.129351811
0.012440487,0.755614305,0.204195908,0.692026168,0.052025504
0.635743064,0.818240434,0.211477008,0.668569425,0.077215353
0.961713553,0.105705344,0.957499024,0.64798578,0.065011393
0.963666206,0.616043169,0.239048966,0.434944738,0.150124223
0.151875624,0.467997028,0.937387999,0.015337456,0.680238096
0.972166846,0.197589195,0.470411636,0.742799084,0.047724386
0.328072519,0.072277763,0.642349062,0.736470529,0.037888526
0.603254685,0.084295074,0.144495997,0.420848402,0.097098839
0.071059848,0.569603252,0.163295275,0.412906004,0.115601611
0.088798417,0.243526029,0.800721067,0.261382004,0.203469529
0.091605575,0.777881937,0.035870435,0.691824505,0.050282228
0.489757254,0.803761555,0.801548174,0.407775465,0.197630405
0.503339858,0.066730502,0.487681513,0.273648577,0.193590659
0.081134042,0.283178798,0.764707884,0.084390475,0.467154433
0.682236286,0.095305699,0.450269453,0.317259379,0.169927833
0.559093619,0.48566443,0.243015476,0.675835164,0.060483237
0.354651927,0.386259344,0.375885762,0.638287508,0.061902969
0.927525526,0.236413016,0.606961299,0.010455968,0.729750188
0.474183989,0.742913992,0.810255102,0.854345108,0.051970349
0.131403338,0.13346751,0.575423123,0.870457715,0.024122869
0.403032778,0.770461402,0.841493379,0.565386193,0.116471454
0.8217946,0.2009171,0.604910434,0.327986984,0.18764434
0.485321227,0.909505221,0.811327519,0.870015936,0.055632806
0.457141972,0.152715433,0.977243918,0.195801214,0.286463446
0.257913009,0.70327257,0.101533443,0.352300854,0.164660778
0.662411884,0.070560524,0.962473696,0.224375246,0.246807836
0.668000678,0.050516693,0.029891565,0.727366218,0.032731245
0.623114113,0.914360686,0.014552292,0.120887554,0.423352407
0.05188545,0.427803963,0.152942546,0.532828419,0.068549885
0.224153249,0.598887418,0.368454337,0.030750691,0.753960855
0.719623529,0.625716815,0.189076974,0.720669302,0.059646437
0.412111612,0.335620416,0.207001344,0.938266519,0.023399879
0.311214035,0.817104317,0.897919327,0.011448273,0.718141135
0.759034721,0.341760248,0.809922185,0.956960006,0.032109514
0.610126962,0.087675257,0.925591323,0.602696188,0.068015551
0.542936825,0.07961746,0.954269724,0.077311351,0.464799815
0.062216736,0.382013653,0.241309098,0.303808639,0.161733757
0.207146621,0.409620695,0.827234611,0.997978954,0.024535979
0.105400253,0.545680528,0.949894545,0.522874683,0.101215738
0.173944337,0.462459776,0.532229696,0.959227091,0.025359869
0.393546182,0.886334006,0.545779591,0.243446474,0.330589755
0.275226076,0.201208729,0.650003105,0.68455396,0.048814769
0.179279062,0.203830592,0.152439845,0.050335815,0.520667383
0.989931782,0.626836198,0.55342198,0.753733847,0.067253833
0.297247421,0.742166146,0.383473711,0.210802237,0.337683042
0.672529879,0.215163544,0.557819982,0.271875458,0.232348037
0.797378196,0.536715998,0.727272845,0.15438555,0.457012803
0.397039737,0.006796347,0.591192782,0.197413357,0.254006691
0.440642493,0.087887721,0.706899837,0.610260779,0.060454274
0.777423619,0.190731768,0.864726682,0.051268301,0.580124389
0.68396967,0.821082825,0.650820142,0.210922834,0.396327306
0.557103436,0.990747623,0.527444162,0.659851747,0.096688473
0.247319596,0.030569152,0.372734819,0.349692728,0.119069273
0.947379014,0.410742529,0.116353292,0.638584217,0.065099346
0.685274814,0.992448603,0.70639107,0.965659393,0.047742504
0.679005074,0.036232417,0.667953013,0.955449202,0.02275769
0.348795411,0.966473186,0.21623669,0.545882857,0.107673399
0.804064118,0.131172236,0.985923259,0.927099143,0.03027651
0.473385531,0.363183959,0.075863568,0.980342256,0.020421066
0.53382748,0.086856501,0.733889525,0.534722686,0.080071343
0.199639593,0.466837515,0.133255053,0.28194341,0.190659342
0.985736451,0.106842561,0.531503566,0.992345399,0.02281879
0.528901511,0.180002878,0.569829525,0.928302231,0.025765476
0.073025524,0.199759612,0.099185555,0.817002168,0.023205263
0.66742864,0.230372384,0.193671721,0.303356957,0.179953019
0.260301844,0.04306231,0.868971162,0.973305773,0.019492326
0.994858429,0.860352135,0.566011399,0.917842162,0.051213249
0.192906853,0.358077099,0.021433283,0.280158766,0.166260481
0.414507039,0.784932533,0.503017158,0.608313295,0.095366979
0.163707842,0.31054047,0.749394147,0.397969663,0.132690133
0.959492198,0.510359308,0.828688974,0.570701951,0.111431767
0.447489729,0.716274813,0.670083792,0.309614177,0.259630183
0.856888344,0.215448848,0.313863401,0.254125246,0.231054786
0.291757827,0.251237444,0.773031281,0.678757591,0.053977876
0.954293057,0.321840697,0.894863942,0.564787802,0.099307467
0.656778283,0.720381056,0.805226024,0.059170187,0.681317806
0.6752558,0.390985868,0.920331422,0.463846455,0.138063833
0.916090047,0.521254831,0.85949759,0.689549643,0.080027487
0.763287215,0.783711813,0.881740442,0.983005552,0.043033404
0.605693734,0.341762833,0.452381769,0.539847815,0.092595105
0.020568342,0.738351847,0.184690629,0.023080192,0.605150603
0.177436603,0.122845887,0.482186112,0.045697813,0.573788334
0.500986186,0.350739964,0.358819584,0.523354115,0.091880881
0.40462182,0.335956842,0.477263775,0.527522631,0.090541524
0.88044919,0.68681773,0.116656731,0.414514306,0.155441895
0.584874508,0.617366957,0.788220073,0.107183438,0.568328258
0.772623453,0.39699926,0.317601309,0.482946944,0.114268084
0.29105538,0.710919585,0.480031315,0.950156585,0.032596695
0.538223022,0.778041053,0.162134357,0.479443366,0.127356782
0.373561082,0.061042808,0.911710335,0.893922901,0.026168828
0.578519996,0.999119691,0.031049649,0.273421161,0.248864447
0.365302086,0.098495792,0.320945242,0.8888441,0.022432108
0.475338215,0.729710122,0.829339676,0.605038386,0.103964529
0.548213359,0.30378843,0.258964858,0.219362575,0.275792952
0.33650217,0.15833401,0.470998004,0.308397107,0.170782248
0.143970008,0.023593323,0.184064379,0.617508423,0.039377854
0.208335993,0.102113506,0.73048563,0.071348291,0.483760543
0.596787072,0.909936507,0.48208185,0.183631105,0.425318216
0.247135822,0.891963281,0.416520143,0.548774482,0.108123173
0.775627124,0.796554156,0.872255518,0.59626356,0.121068303
0.274579121,0.66330406,0.420149469,0.43159085,0.143935747
0.949202843,0.639647009,0.023489208,0.846493968,0.040647614
0.756084042,0.710366999,0.264982901,0.815026909,0.050833092
0.589934354,0.55669157,0.418688258,0.227262716,0.328712652
0.541177783,0.717056873,0.216205277,0.434721553,0.147819467
0.211328812,0.999269228,0.598477737,0.874641636,0.047943915
0.613269283,0.350115237,0.080892016,0.686930189,0.049022699
0.124806061,0.898804796,0.769886114,0.194261611,0.350572002
0.272722383,0.669174334,0.730638297,0.778308383,0.054580546
0.175719878,0.06042279,0.558913205,0.603010559,0.051129282
0.773585482,0.602411268,0.248535271,0.332398525,0.211797645
0.17013677,0.002215122,0.168224937,0.061860514,0.41126601
0.95820599,0.264767268,0.201870103,0.479137485,0.100128398
0.524056533,0.050963934,0.502293879,0.883589779,0.025098538
0.512005689,0.028431553,0.179452994,0.128121332,0.328616363
0.168073419,0.790265971,0.404259,0.103444336,0.503359986
0.958463629,0.374404343,0.783854556,0.123579357,0.454877581
0.214841552,0.843301284,0.17358989,0.072474513,0.530013772
0.509110019,0.497002029,0.410940427,0.977652282,0.027576361
0.516457016,0.368833061,0.446611414,0.178223948,0.370580694
0.505086011,0.40975259,0.463379068,0.963754507,0.02721387
0.661737247,0.004212683,0.482239808,0.933702988,0.02173208
0.498154096,0.867147714,0.027994091,0.639673001,0.074212004
0.357243167,0.653579182,0.271100944,0.502382542,0.10976586
0.278953847,0.558958207,0.963739199,0.573860901,0.095948433
0.256842069,0.1267184,0.642566766,0.810993238,0.031010674
0.143465009,0.891919542,0.451733891,0.171671726,0.375445568
0.002580057,0.683978431,0.062325411,0.91394343,0.02453038
0.807082818,0.478170187,0.132716267,0.552877437,0.088171506
0.64028377,0.251329038,0.681327064,0.652652307,0.065293201
0.045446089,0.029348239,0.166767493,0.891106537,0.01633382
0.624799356,0.228780963,0.294650201,0.170258449,0.337266536
0.410475377,0.673979338,0.808421873,0.092039298,0.589436273
0.888804894,0.052243558,0.310915005,0.052944707,0.505343731
0.150022972,0.8316247,0.16959884,0.059342551,0.541024923
0.936958762,0.65499251,0.917836033,0.134079799,0.46554761
0.862401563,0.115978323,0.725061584,0.139848221,0.373305044
0.631340238,0.835393969,0.024479174,0.853688005,0.041911474
0.985392788,0.460991003,0.174765991,0.449851333,0.12568992
0.875322294,0.697151335,0.212437719,0.336045539,0.214234973
0.610689368,0.838935981,0.234354274,0.521896674,0.12152491
0.548591393,0.221870512,0.240566441,0.142848161,0.371990495
0.516921403,0.143233619,0.543957304,0.662553035,0.053069844
0.228741028,0.380094551,0.300687775,0.54718129,0.075271829
0.057876692,0.413575546,0.65115405,0.765240261,0.040854645
0.202154461,0.660075557,0.698942489,0.393170187,0.170308768
0.958107922,0.703354033,0.934213209,0.928862146,0.049510469
0.211406733,0.324334848,0.150984123,0.517961769,0.072966733
0.781291043,0.478826108,0.748895861,0.770874145,0.058774613
0.945826696,0.661608342,0.221438356,0.406222448,0.167264842
0.800127918,0.008764827,0.537391715,0.48619615,0.08824233
0.724305654,0.873150392,0.68641337,0.608157797,0.116269998
0.933037706,0.271472888,0.515372827,0.821322341,0.041312543
0.702349183,0.394480452,0.312391544,0.708771565,0.055158703
0.73580207,0.669348954,0.375128001,0.834850666,0.049030739
0.309703934,0.825350092,0.807779053,0.317488385,0.25019747
0.327165302,0.968386126,0.975180253,0.384334349,0.210596712
0.476963931,0.09437825,0.676231118,0.135162903,0.382046322
0.727441883,0.533835373,0.457674921,0.035664652,0.787590824
0.057353294,0.66618023,0.908095501,0.374775215,0.168995082
0.817771989,0.103042842,0.400952844,0.252949232,0.219280668
0.47729803,0.965610165,0.28686991,0.273616163,0.281628039
0.622835118,0.467545285,0.175495955,0.616191464,0.070555347
0.499035237,0.915780278,0.897608225,0.028252869,0.670377364
0.528987306,0.275250781,0.662400013,0.405580678,0.144865976
0.901399973,0.981206772,0.378751561,0.765328925,0.074304054
0.317038243,0.162607923,0.238182237,0.900000622,0.021696084
0.132455603,0.584723039,0.183308507,0.803593693,0.035757383
0.626424055,0.437767781,0.663593249,0.665491754,0.07242522
0.19925157,0.672549471,0.084837597,0.069277988,0.517483679
0.246762949,0.763674391,0.54411933,0.830028636,0.046846787
0.868959143,0.718317122,0.84365463,0.37079091,0.228810078
0.932117526,0.248095912,0.460610107,0.439740009,0.126253585
0.85885161,0.661366509,0.629469551,0.211364596,0.378504166
0.055029021,0.816551919,0.121511754,0.559371964,0.078534115
0.581605746,0.949161566,0.805365904,0.513880325,0.155614325
0.420035702,0.784974208,0.026893152,0.300806354,0.208452603
0.248244565,0.722631977,0.649714378,0.934159035,0.035736026
0.9162598,0.470760914,0.296563972,0.812148729,0.04536169
0.360243239,0.867931152,0.231018337,0.158473564,0.404823041
0.145993609,0.0409246,0.708273675,0.903617083,0.021186697
0.903555826,0.613612261,0.375861145,0.535441211,0.116151771
0.540148582,0.756903805,0.495268736,0.110419793,0.569932357
0.696915083,0.285771847,0.613207303,0.753027076,0.049752201
0.877691451,0.91404159,0.502434697,0.497472066,0.158424164
0.560991035,0.225662756,0.327421727,0.120542602,0.436110228
0.293244867,0.320898102,0.067765386,0.61801628,0.051948252
0.697501003,0.943118213,0.272317028,0.221163253,0.347215529
0.141719272,0.082216787,0.985372143,0.573129099,0.061037539
0.275802787,0.812429605,0.152013391,0.314655958,0.204015884
0.57388973,0.601537899,0.478558415,0.00758073,0.944466842
0.774046319,0.431742291,0.904358607,0.002997878,0.774833711
0.876618231,0.269299836,0.215378066,0.959329042,0.024486169
0.821011116,0.740718697,0.004790273,0.778050488,0.050452202
0.992792927,0.778146015,0.043412059,0.670217054,0.073183054
0.658444907,0.674670756,0.572382076,0.467802895,0.153884248
0.838397602,0.371440994,0.712211972,0.161470315,0.409895422
0.181787906,0.904489241,0.355668675,0.012979056,0.711817597
0.285441249,0.767374943,0.987089648,0.232036807,0.319153371
0.914602759,0.182174026,0.101847324,0.294803244,0.169782167
0.97082827,0.498044379,0.569843422,0.03402919,0.694333767
0.667048118,0.74513391,0.099026594,0.600108991,0.085950811
0.238623715,0.559673732,0.731553585,0.046579641,0.693494995
0.114563849,0.96512829,0.910544643,0.466402082,0.148109184
0.704259738,0.704571289,0.426398717,0.544170894,0.118110326
0.963539327,0.95455873,0.721167498,0.668511255,0.107549891
0.670689512,0.570163912,0.752114217,0.839575903,0.050591686
0.670569825,0.590378132,0.131039157,0.831213051,0.04068215
0.977670671,0.110604211,0.368425166,0.108373691,0.393852426
0.912631139,0.363913408,0.002366935,0.378128515,0.134716946
0.290724357,0.103870652,0.842400114,0.256546604,0.20639475
0.170730151,0.131417765,0.399123571,0.125651403,0.354017592
0.979084552,0.19421219,0.512345094,0.088050665,0.476325599
0.586337397,0.877380529,0.843465139,0.454274669,0.181567374
0.301063836,0.390387432,0.55423132,0.244091636,0.267066912
0.926517119,0.951317373,0.50524152,0.821390026,0.066807684
0.557713439,0.68541475,0.336543884,0.17270143,0.415779809
0.668911671,0.001366931,0.39875559,0.441140734,0.095529843
0.268228527,0.652085737,0.55311757,0.947785184,0.031998422
0.338617525,0.327215074,0.665430434,0.708042121,0.052444777
0.321027973,0.234407419,0.108986008,0.200228768,0.245926017
0.444587504,0.513087632,0.981839437,0.286233249,0.255943379
0.405219288,0.225012142,0.719404828,0.51920887,0.090877739
0.175398402,0.574460726,0.163211043,0.71774725,0.046108642
0.364862246,0.076692241,0.980616842,0.016626229,0.597209248
0.226200702,0.71800587,0.086699665,0.489248332,0.10083909
0.617512908,0.388139122,0.629591061,0.797585544,0.046820615
0.04513043,0.958637915,0.470959454,0.144673193,0.38679752
0.490481426,0.306640554,0.130763322,0.655195957,0.051486557
0.731436669,0.35217163,0.795270596,0.135249678,0.456197997
0.10821726,0.532296624,0.380014079,0.488208701,0.098910808
0.814218598,0.097195287,0.513172271,0.682497853,0.051359122
0.80614605,0.72530452,0.036962696,0.220443003,0.293707967
0.918402764,0.779742151,0.589840381,0.231974111,0.35673887
0.793429428,0.59656638,0.227293881,0.555592656,0.099371858
0.539115936,0.163304254,0.392659135,0.259520752,0.219327869
0.322984726,0.385877784,0.321597621,0.32085062,0.181518957
0.658229263,0.1373816,0.831084114,0.62723298,0.066146768
0.587927763,0.692240349,0.514767233,0.094900094,0.614230625
0.383935665,0.624240835,0.436002376,0.11131463,0.540009301
0.441278228,0.730421128,0.168375686,0.264530734,0.259375648
0.741861422,0.969717029,0.153053255,0.015605756,0.641643414
0.135853151,0.785400574,0.823749959,0.621827297,0.087051759
0.487677331,0.887506634,0.57010776,0.860707159,0.052357133
0.556738235,0.953056318,0.37959812,0.152185365,0.458969853
0.909679075,0.409728081,0.819637468,0.157938829,0.410476154
0.063929156,0.152949291,0.784405485,0.087743549,0.412682649
0.509860241,0.310648564,0.847926928,0.059075418,0.628689494
0.224293511,0.418506235,0.122031479,0.492059005,0.084744156
0.127380221,0.521734872,0.365369547,0.988388453,0.022363949
0.247813989,0.274354538,0.985041636,0.56379318,0.078915473
0.671106623,0.591297023,0.46596148,0.711006196,0.067160008
0.925210165,0.228845174,0.183068606,0.998603326,0.021172189
0.326166155,0.202639246,0.193614414,0.80265808,0.029165703
0.66587084,0.977809845,0.168547918,0.906535972,0.043592716
0.846733735,0.351325724,0.500208044,0.409535883,0.153337289
0.13940335,0.048693232,0.760934747,0.165464609,0.271956781
0.339229436,0.703308767,0.268911277,0.700044632,0.060651416
0.534082687,0.127557663,0.531715056,0.385784393,0.133633218
0.995780385,0.250538917,0.829530136,0.15140712,0.370146728
0.445193457,0.680938389,0.40625079,0.07552123,0.649413031
0.935901799,0.548108533,0.58412699,0.194213638,0.380167678
0.45564337,0.847568298,0.354351429,0.413817685,0.174025413
0.073531945,0.073776319,0.392787126,0.120225834,0.324375832
0.727610442,0.227266489,0.012637691,0.208680435,0.238315624
0.464751465,0.2675946,0.96313268,0.917221996,0.031278716
0.848217462,0.632034983,0.260012799,0.117311599,0.49289147
0.828635144,0.644400317,0.549471683,0.31940453,0.253080774
0.279122195,0.39052772,0.688797751,0.556053662,0.086474136
0.708513392,0.366653776,0.049090989,0.790413218,0.037010567
0.572436321,0.692164762,0.720054781,0.106370606,0.581620704
0.548484275,0.349069946,0.760585808,0.260233064,0.2690265
0.23001518,0.884895839,0.515959138,0.987309469,0.032728185
0.431594949,0.770546914,0.406508281,0.448067895,0.152436573
0.679989733,0.032770608,0.806031318,0.972367523,0.022603245
0.400647847,0.194850621,0.723229004,0.342358283,0.165987854
0.881500013,0.446118462,0.446829347,0.980829414,0.030009869
0.579675683,0.503178064,0.794007621,0.462197051,0.145216707
0.13500507,0.379027739,0.252308713,0.190740187,0.278618833
0.001862383,0.806518615,0.50276858,0.258095168,0.246866537
0.974485291,0.9621016,0.51534598,0.729600267,0.086374864
0.367624193,0.644603154,0.640546681,0.594832444,0.093736952
0.546352397,0.315626999,0.423036905,0.886404638,0.031012826
0.685664587,0.881967142,0.942976748,0.435512301,0.197292134
0.944065817,0.37203797,0.069973903,0.406536411,0.128412917
0.629317922,0.743398844,0.554521477,0.471936014,0.155421948
0.69226183,0.389581242,0.04677663,0.829492518,0.03356309
0.925784556,0.230111106,0.452505356,0.991368322,0.024539923
0.011431673,0.443606351,0.383396561,0.848574019,0.029039877
0.427994004,0.680927746,0.092293296,0.233818928,0.274216097
0.0603077,0.45223671,0.168050607,0.824374276,0.029021437
0.52962973,0.18359826,0.798564421,0.690068875,0.054533947
0.383324715,0.138858322,0.310321542,0.61539053,0.053038311
0.10478845,0.86002936,0.231788869,0.457254725,0.121058533
0.131552805,0.534236542,0.849399073,0.153810409,0.383642679
0.085346365,0.551637675,0.56059552,0.238878023,0.26355426
0.463008451,0.475757859,0.881600854,0.812537977,0.048607958
0.746250587,0.546996111,0.354951497,0.6094588,0.085801007
0.426543884,0.079484024,0.848005339,0.821216156,0.032879486
0.675424141,0.505998857,0.616126121,0.596216895,0.093927144
0.86615048,0.443649212,0.174117747,0.818127178,0.040640856
0.099123407,0.378028679,0.534417888,0.269659571,0.212061896
0.041176309,0.040994109,0.093241654,0.258003912,0.135101993
0.5037129,0.238064303,0.845220427,0.710522551,0.053880063
0.75860097,0.143965156,0.893384482,0.078713023,0.491145229
0.489152748,0.405726648,0.924132832,0.565338328,0.096211341
0.565274901,0.913545186,0.353420351,0.079756134,0.604556597
0.466074649,0.563382129,0.760049099,0.015909021,0.859117272
0.499018055,0.489299577,0.502038782,0.426726856,0.149002324
0.056873548,0.335994024,0.58658905,0.383997512,0.129633478
0.160892088,0.275687603,0.158427701,0.656524892,0.0436244
0.827828164,0.747104566,0.526647593,0.518643687,0.138289857
0.074502427,0.636852808,0.086286879,0.71294548,0.044147183
0.056475843,0.484896273,0.296051628,0.067125293,0.528435677
0.790256001,0.161411558,0.237737414,0.995445351,0.01993477
0.074322312,0.621974509,0.404390487,0.680745255,0.056406235
0.075154372,0.536654861,0.823214092,0.44734927,0.124814787
0.698045495,0.226217267,0.23778724,0.341027222,0.158875906
0.9055841,0.728391867,0.952170297,0.569019949,0.129397195
0.378859066,0.887636784,0.391998165,0.521168908,0.123600465
0.401354526,0.642832177,0.420539905,0.474180569,0.130228424
0.438553777,0.929872157,0.56225417,0.686741271,0.084371252
0.223800297,0.027360104,0.49573665,0.120374755,0.35002727
0.845278126,0.579866418,0.938921568,0.889760255,0.048853673
0.254948544,0.569565899,0.327864159,0.006973477,0.871726135
0.091197444,0.272999189,0.970373608,0.156182826,0.312142532
0.849369501,0.76561027,0.081160094,0.776494159,0.054218948
0.956256562,0.926951956,0.943214329,0.016126307,0.552423713
0.545744916,0.893135907,0.405864264,0.353105785,0.226807866
0.995532659,0.466089579,0.810086241,0.45891953,0.150898876
0.621797198,0.75963887,0.990842657,0.65252664,0.098904367
0.592010043,0.614960351,0.720318265,0.775581787,0.060253218
0.941204451,0.562146534,0.691231415,0.389631129,0.196603318
0.52161507,0.505306497,0.062387765,0.448249621,0.114043399
0.215330262,0.228981859,0.086346345,0.83131231,0.024540132
0.154147022,0.273495432,0.773192055,0.273059911,0.206852147
0.781533956,0.11988249,0.47298332,0.442326587,0.111424327
0.767332494,0.619389632,0.731854154,0.379321246,0.209983203
0.107048384,0.086388852,0.088175319,0.882098501,0.017568606
0.742860513,0.623422166,0.515372039,0.695952701,0.074421349
0.500379463,0.662675084,0.271668505,0.324614248,0.216510498
0.083775024,0.910826201,0.479082134,0.526451348,0.109127391
0.652029474,0.435605505,0.417728517,0.397473768,0.16126793
0.060705249,0.038267728,0.542511743,0.083704816,0.392225911
0.79161343,0.892903462,0.430915227,0.39450401,0.208282229
0.951177104,0.931547081,0.912697237,0.511296217,0.167053885
0.903608082,0.091551533,0.027541651,0.16474727,0.254947454
0.654611651,0.673195363,0.803692402,0.523230615,0.135368995
0.445040244,0.090391479,0.148423267,0.946943268,0.017967392
0.372492343,0.454951861,0.454972609,0.288226374,0.231886469
